,MV,age,Team,pre_MV,apps,ppm,goals,assists,mins_played,Nationality,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,names,Acceleration,Aggression,Agility,Balance,Ball Control,Composure,Dribbling,FK Accuracy,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Interceptions,Jumping,Long Passing,Long Shots,Marking,Penalties,Positioning,Reactions,Shot Power,Sliding Tackle,Sprint Speed,Stamina,Standing Tackle,Strength,Vision,Volleys,Role
41,28170000.0,29.0,Liverpool FC,25667099.999999996,35.0,4.0,8.0,7.0,261.348,England,80,80,Right,3,5.0,4.0,High/ High,Lean,CM,5'10,161lbs,74+3,74+3,74+3,77+3,77+3,77+3,77+3,77+3,79+3,79+3,79+3,78+3,78+3,78+3,78+3,78+3,71+3,72+3,72+3,72+3,71+3,69+3,67+3,67+3,67+3,69+3,Lallana,73,74.0,82.0,75.0,86.0,80.0,85.0,66.0,6.0,15.0,14.0,8.0,11.0,68.0,72.0,77.0,72.0,60.0,70.0,76.0,75.0,72.0,62.0,71.0,84.0,67.0,66.0,83.0,72.0,midfield
42,10972800.0,25.0,Atlético Madrid,21870000.0,46.0,9.45,4.0,5.0,1053.476,Mexico,61,71,Left,1,3.0,3.0,High/ Medium,Lean,LW,5'8,146lbs,56+2,56+2,56+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,57+2,57+2,57+2,60+2,55+2,52+2,52+2,52+2,55+2,53+2,47+2,47+2,47+2,53+2,López,73,45.0,68.0,79.0,65.0,50.0,67.0,48.0,8.0,6.0,5.0,11.0,6.0,47.0,48.0,57.0,51.0,43.0,61.0,53.0,48.0,63.0,46.0,62.0,57.0,45.0,43.0,51.0,54.0,forward
43,12133800.0,26.0,FC Porto,13716000.0,39.0,7.48,3.0,5.0,1745.0,Mexico,61,71,Left,1,3.0,3.0,High/ Medium,Lean,LW,5'8,146lbs,56+2,56+2,56+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,57+2,57+2,57+2,60+2,55+2,52+2,52+2,52+2,55+2,53+2,47+2,47+2,47+2,53+2,López,73,45.0,68.0,79.0,65.0,50.0,67.0,48.0,8.0,6.0,5.0,11.0,6.0,47.0,48.0,57.0,51.0,43.0,61.0,53.0,48.0,63.0,46.0,62.0,57.0,45.0,43.0,51.0,54.0,forward
44,6682500.0,27.0,FC Porto,12133800.0,18.0,6.86,1.0,4.0,723.0,Mexico,61,71,Left,1,3.0,3.0,High/ Medium,Lean,LW,5'8,146lbs,56+2,56+2,56+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,57+2,57+2,57+2,60+2,55+2,52+2,52+2,52+2,55+2,53+2,47+2,47+2,47+2,53+2,López,73,45.0,68.0,79.0,65.0,50.0,67.0,48.0,8.0,6.0,5.0,11.0,6.0,47.0,48.0,57.0,51.0,43.0,61.0,53.0,48.0,63.0,46.0,62.0,57.0,45.0,43.0,51.0,54.0,forward
45,5403600.0,28.0,FC Porto,6682500.0,23.0,3.13,5.0,4.0,950.0,Mexico,61,71,Left,1,3.0,3.0,High/ Medium,Lean,LW,5'8,146lbs,56+2,56+2,56+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,57+2,57+2,57+2,60+2,55+2,52+2,52+2,52+2,55+2,53+2,47+2,47+2,47+2,53+2,López,73,45.0,68.0,79.0,65.0,50.0,67.0,48.0,8.0,6.0,5.0,11.0,6.0,47.0,48.0,57.0,51.0,43.0,61.0,53.0,48.0,63.0,46.0,62.0,57.0,45.0,43.0,51.0,54.0,forward
46,3943800.0,29.0,Villarreal CF,5403600.0,26.0,8.3,2.0,1.0,1064.0,Mexico,61,71,Left,1,3.0,3.0,High/ Medium,Lean,LW,5'8,146lbs,56+2,56+2,56+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,57+2,57+2,57+2,60+2,55+2,52+2,52+2,52+2,55+2,53+2,47+2,47+2,47+2,53+2,López,73,45.0,68.0,79.0,65.0,50.0,67.0,48.0,8.0,6.0,5.0,11.0,6.0,47.0,48.0,57.0,51.0,43.0,61.0,53.0,48.0,63.0,46.0,62.0,57.0,45.0,43.0,51.0,54.0,forward
47,4114800.0,26.0,Crystal Palace,2916000.0,32.0,5.26,1.0,0.0,261.61,Jamaica,74,74,Right,1,3.0,2.0,Medium/ Medium,Normal,RCB,5'11,172lbs,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2,Mariappa,68,63.0,64.0,76.0,65.0,64.0,59.0,22.0,6.0,15.0,8.0,13.0,10.0,68.0,80.0,61.0,34.0,76.0,44.0,53.0,75.0,47.0,79.0,68.0,74.0,77.0,77.0,58.0,21.0,backward
48,3370500.0,27.0,Crystal Palace,3429000.0,27.0,2.79,1.0,1.0,272.113,Jamaica,74,74,Right,1,3.0,2.0,Medium/ Medium,Normal,RCB,5'11,172lbs,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2,Mariappa,68,63.0,64.0,76.0,65.0,64.0,59.0,22.0,6.0,15.0,8.0,13.0,10.0,68.0,80.0,61.0,34.0,76.0,44.0,53.0,75.0,47.0,79.0,68.0,74.0,77.0,77.0,58.0,21.0,backward
49,2673000.0,28.0,Crystal Palace,3370500.0,16.0,5.42,0.0,0.0,1076.0,Jamaica,74,74,Right,1,3.0,2.0,Medium/ Medium,Normal,RCB,5'11,172lbs,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2,Mariappa,68,63.0,64.0,76.0,65.0,64.0,59.0,22.0,6.0,15.0,8.0,13.0,10.0,68.0,80.0,61.0,34.0,76.0,44.0,53.0,75.0,47.0,79.0,68.0,74.0,77.0,77.0,58.0,21.0,backward
50,2026349.9999999998,30.0,Watford FC,2673000.0,7.0,2.0,0.0,0.0,581.0,Jamaica,74,74,Right,1,3.0,2.0,Medium/ Medium,Normal,RCB,5'11,172lbs,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2,Mariappa,68,63.0,64.0,76.0,65.0,64.0,59.0,22.0,6.0,15.0,8.0,13.0,10.0,68.0,80.0,61.0,34.0,76.0,44.0,53.0,75.0,47.0,79.0,68.0,74.0,77.0,77.0,58.0,21.0,backward
51,1126800.0,30.0,Watford FC,2026349.9999999998,8.0,0.86,0.0,0.0,651.0,Jamaica,74,74,Right,1,3.0,2.0,Medium/ Medium,Normal,RCB,5'11,172lbs,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,58+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2,Mariappa,68,63.0,64.0,76.0,65.0,64.0,59.0,22.0,6.0,15.0,8.0,13.0,10.0,68.0,80.0,61.0,34.0,76.0,44.0,53.0,75.0,47.0,79.0,68.0,74.0,77.0,77.0,58.0,21.0,backward
52,20574000.0,28.0,FC Barcelona,17496000.0,55.0,8.99,14.0,2.0,687.242,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
53,20574000.0,28.0,FC Barcelona,17496000.0,55.0,8.99,14.0,2.0,687.242,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
54,20574000.0,28.0,FC Barcelona,17496000.0,6.0,1.0,2.0,1.0,530.0,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
55,20574000.0,28.0,FC Barcelona,17496000.0,6.0,1.0,2.0,1.0,530.0,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
56,13482000.0,29.0,FC Barcelona,20574000.0,63.0,8.64,17.0,6.0,1028.367,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
57,13482000.0,29.0,FC Barcelona,20574000.0,63.0,8.64,17.0,6.0,1028.367,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
58,13482000.0,29.0,FC Barcelona,20574000.0,10.0,0.3,0.0,1.0,563.0,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
59,13482000.0,29.0,FC Barcelona,20574000.0,10.0,0.3,0.0,1.0,563.0,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
60,6682500.0,30.0,FC Barcelona,13482000.0,27.0,8.629999999999999,2.0,2.0,1403.0,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
61,6682500.0,30.0,FC Barcelona,13482000.0,27.0,8.629999999999999,2.0,2.0,1403.0,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
62,6682500.0,30.0,FC Barcelona,13482000.0,14.0,0.55,1.0,0.0,864.0,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
63,6682500.0,30.0,FC Barcelona,13482000.0,14.0,0.55,1.0,0.0,864.0,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
64,5403600.0,31.0,FC Barcelona,10692000.0,19.0,10.66,1.0,2.0,1068.0,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
65,5403600.0,31.0,FC Barcelona,10692000.0,19.0,10.66,1.0,2.0,1068.0,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
66,2817000.0,32.0,Besiktas JK,5403600.0,45.0,6.01,2.0,5.0,1090.199,Brazil,78,78,Left,2,5.0,4.0,High/ Medium,Normal,LB,5'8,165lbs,73+2,73+2,73+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,78+2,77+2,77+2,77+2,78+2,77+2,75+2,75+2,75+2,77+2,Adriano,77,75.0,77.0,76.0,82.0,81.0,81.0,69.0,13.0,15.0,10.0,15.0,14.0,78.0,74.0,77.0,85.0,76.0,59.0,77.0,79.0,86.0,78.0,74.0,74.0,79.0,67.0,69.0,53.0,backward
67,2817000.0,32.0,Besiktas JK,5403600.0,45.0,6.01,2.0,5.0,1090.199,Brazil,71,71,Right,2,3.0,3.0,Medium/ Low,Lean,ST,5'7,141lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,45+2,45+2,45+2,49+2,Adriano,83,49.0,80.0,85.0,73.0,74.0,70.0,72.0,14.0,11.0,7.0,7.0,14.0,29.0,74.0,49.0,67.0,24.0,71.0,74.0,73.0,79.0,32.0,88.0,70.0,27.0,59.0,53.0,73.0,forward
68,16459200.0,20.0,CSKA Moscow,7290000.000000001,35.0,6.68,15.0,7.0,674.357,Nigeria,75,77,Right,2,3.0,3.0,High/ Medium,Lean,LM,5'7,137lbs,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,74+2,64+2,64+2,64+2,74+2,57+2,48+2,48+2,48+2,57+2,54+2,41+2,41+2,41+2,54+2,Musa,95,33.0,87.0,85.0,73.0,71.0,75.0,48.0,7.0,12.0,13.0,15.0,14.0,24.0,74.0,52.0,71.0,20.0,69.0,78.0,75.0,77.0,24.0,92.0,88.0,28.0,48.0,66.0,,midfield
69,6858000.0,23.0,Chievo Verona,5832000.0,20.0,1.15,7.0,0.0,1.287,Italy,76,76,Right,2,4.0,3.0,High/ Low,Normal,ST,6'0,176lbs,74+2,74+2,74+2,70+2,72+2,72+2,72+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,49+2,48+2,48+2,48+2,49+2,46+2,46+2,46+2,46+2,46+2,Paloschi,77,83.0,78.0,71.0,76.0,77.0,69.0,47.0,15.0,15.0,10.0,13.0,5.0,21.0,90.0,35.0,41.0,12.0,79.0,82.0,74.0,73.0,16.0,75.0,72.0,16.0,78.0,59.0,,forward
70,8089200.0,24.0,Chievo Verona,6858000.0,37.0,2.9699999999999998,15.0,3.0,140.52,Italy,76,76,Right,2,4.0,3.0,High/ Low,Normal,ST,6'0,176lbs,74+2,74+2,74+2,70+2,72+2,72+2,72+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,49+2,48+2,48+2,48+2,49+2,46+2,46+2,46+2,46+2,46+2,Paloschi,77,83.0,78.0,71.0,76.0,77.0,69.0,47.0,15.0,15.0,10.0,13.0,5.0,21.0,90.0,35.0,41.0,12.0,79.0,82.0,74.0,73.0,16.0,75.0,72.0,16.0,78.0,59.0,,forward
71,8019000.000000001,25.0,Chievo Verona,8089200.0,38.0,1.08,9.0,3.0,62.631,Italy,76,76,Right,2,4.0,3.0,High/ Low,Normal,ST,6'0,176lbs,74+2,74+2,74+2,70+2,72+2,72+2,72+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,49+2,48+2,48+2,48+2,49+2,46+2,46+2,46+2,46+2,46+2,Paloschi,77,83.0,78.0,71.0,76.0,77.0,69.0,47.0,15.0,15.0,10.0,13.0,5.0,21.0,90.0,35.0,41.0,12.0,79.0,82.0,74.0,73.0,16.0,75.0,72.0,16.0,78.0,59.0,,forward
72,8105399.999999999,26.0,Atalanta BC,8019000.000000001,32.0,2.19,10.0,1.0,789.673,Italy,76,76,Right,2,4.0,3.0,High/ Low,Normal,ST,6'0,176lbs,74+2,74+2,74+2,70+2,72+2,72+2,72+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,49+2,48+2,48+2,48+2,49+2,46+2,46+2,46+2,46+2,46+2,Paloschi,77,83.0,78.0,71.0,76.0,77.0,69.0,47.0,15.0,15.0,10.0,13.0,5.0,21.0,90.0,35.0,41.0,12.0,79.0,82.0,74.0,73.0,16.0,75.0,72.0,16.0,78.0,59.0,,forward
73,3943800.0,27.0,SPAL 2013,8105399.999999999,14.0,4.38,0.0,0.0,499.0,Italy,76,76,Right,2,4.0,3.0,High/ Low,Normal,ST,6'0,176lbs,74+2,74+2,74+2,70+2,72+2,72+2,72+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,49+2,48+2,48+2,48+2,49+2,46+2,46+2,46+2,46+2,46+2,Paloschi,77,83.0,78.0,71.0,76.0,77.0,69.0,47.0,15.0,15.0,10.0,13.0,5.0,21.0,90.0,35.0,41.0,12.0,79.0,82.0,74.0,73.0,16.0,75.0,72.0,16.0,78.0,59.0,,forward
74,15087600.0,28.0,Juventus FC,22599000.0,35.0,9.45,10.0,2.0,1785.0,Italy,72,72,Right,2,3.0,3.0,High/ Low,Normal,ST,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,Matri,68,50.0,72.0,66.0,73.0,78.0,68.0,46.0,4.0,4.0,4.0,5.0,4.0,25.0,85.0,45.0,58.0,16.0,70.0,79.0,72.0,76.0,24.0,69.0,66.0,28.0,78.0,60.0,77.0,forward
75,8089200.0,29.0,AC Milan,15087600.0,39.0,6.46,6.0,1.0,2090.0,Italy,72,72,Right,2,3.0,3.0,High/ Low,Normal,ST,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,Matri,68,50.0,72.0,66.0,73.0,78.0,68.0,46.0,4.0,4.0,4.0,5.0,4.0,25.0,85.0,45.0,58.0,16.0,70.0,79.0,72.0,76.0,24.0,69.0,66.0,28.0,78.0,60.0,77.0,forward
76,6682500.0,30.0,AC Milan,8089200.0,26.0,9.629999999999999,9.0,7.0,477.031,Italy,72,72,Right,2,3.0,3.0,High/ Low,Normal,ST,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,Matri,68,50.0,72.0,66.0,73.0,78.0,68.0,46.0,4.0,4.0,4.0,5.0,4.0,25.0,85.0,45.0,58.0,16.0,70.0,79.0,72.0,76.0,24.0,69.0,66.0,28.0,78.0,60.0,77.0,forward
77,2701800.0,31.0,AC Milan,6682500.0,31.0,4.609999999999999,7.0,3.0,1488.0,Italy,72,72,Right,2,3.0,3.0,High/ Low,Normal,ST,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,Matri,68,50.0,72.0,66.0,73.0,78.0,68.0,46.0,4.0,4.0,4.0,5.0,4.0,25.0,85.0,45.0,58.0,16.0,70.0,79.0,72.0,76.0,24.0,69.0,66.0,28.0,78.0,60.0,77.0,forward
78,788760.0,32.0,US Sassuolo,2701800.0,37.0,3.16,8.0,0.0,343.458,Italy,72,72,Right,2,3.0,3.0,High/ Low,Normal,ST,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,Matri,68,50.0,72.0,66.0,73.0,78.0,68.0,46.0,4.0,4.0,4.0,5.0,4.0,25.0,85.0,45.0,58.0,16.0,70.0,79.0,72.0,76.0,24.0,69.0,66.0,28.0,78.0,60.0,77.0,forward
79,450000.0,33.0,US Sassuolo,1014120.0,25.0,2.41,3.0,1.0,995.0,Italy,72,72,Right,2,3.0,3.0,High/ Low,Normal,ST,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,Matri,68,50.0,72.0,66.0,73.0,78.0,68.0,46.0,4.0,4.0,4.0,5.0,4.0,25.0,85.0,45.0,58.0,16.0,70.0,79.0,72.0,76.0,24.0,69.0,66.0,28.0,78.0,60.0,77.0,forward
80,35661600.0,24.0,FC Barcelona,55404000.0,46.0,7.96,11.0,13.0,918.708,Chile,85,85,Right,4,3.0,4.0,High/ High,Normal,RW,5'7,163lbs,81+3,81+3,81+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,77+3,77+3,77+3,82+3,65+3,64+3,64+3,64+3,65+3,62+3,57+3,57+3,57+3,62+3,Sánchez,88,80.0,92.0,87.0,87.0,86.0,90.0,78.0,10.0,10.0,15.0,12.0,13.0,50.0,85.0,73.0,82.0,30.0,77.0,85.0,87.0,84.0,35.0,84.0,86.0,44.0,72.0,82.0,83.0,forward
81,35661600.0,24.0,FC Barcelona,55404000.0,46.0,7.96,11.0,13.0,918.708,Argentina,67,67,Left,1,2.0,1.0,Medium/ Medium,Normal,GK,6'2,194lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Sánchez,23,13.0,23.0,48.0,20.0,23.0,20.0,14.0,67.0,64.0,69.0,67.0,74.0,10.0,33.0,22.0,14.0,20.0,25.0,10.0,68.0,23.0,14.0,20.0,18.0,15.0,68.0,43.0,19.0,keeper
82,35661600.0,24.0,FC Barcelona,55404000.0,46.0,7.96,11.0,13.0,918.708,Mexico,62,73,Right,1,3.0,2.0,Low/ High,Lean,CB,6'0,176lbs,43+2,43+2,43+2,40+2,40+2,40+2,40+2,40+2,39+2,39+2,39+2,42+2,42+2,42+2,42+2,42+2,54+2,52+2,52+2,52+2,54+2,56+2,60+2,60+2,60+2,56+2,Sánchez,62,45.0,47.0,59.0,39.0,54.0,45.0,33.0,9.0,14.0,7.0,11.0,9.0,54.0,73.0,33.0,29.0,66.0,39.0,25.0,47.0,44.0,68.0,59.0,76.0,62.0,74.0,32.0,26.0,backward
83,51231600.0,25.0,Arsenal FC,35661600.0,54.0,7.92,21.0,16.0,1039.3809999999999,Chile,85,85,Right,4,3.0,4.0,High/ High,Normal,RW,5'7,163lbs,81+3,81+3,81+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,82+3,77+3,77+3,77+3,82+3,65+3,64+3,64+3,64+3,65+3,62+3,57+3,57+3,57+3,62+3,Sánchez,88,80.0,92.0,87.0,87.0,86.0,90.0,78.0,10.0,10.0,15.0,12.0,13.0,50.0,85.0,73.0,82.0,30.0,77.0,85.0,87.0,84.0,35.0,84.0,86.0,44.0,72.0,82.0,83.0,forward
